category,type,lon,lat,name,suburb
Traveling,Informal Outdoor Facility (Park/Garden/Reserve),142.25036603,-38.340523,Royal Botanic Gardens,ROSEBROOK
Traveling,Informal Outdoor Facility (Park/Garden/Reserve),146.73608497,-38.223483,Yarra Park,ROSEDALE
Traveling,Informal Outdoor Facility (Park/Garden/Reserve),146.97783496,-36.55127404,Darling Square,ROSEWHITE
Traveling,Art Gallery/Museum,143.81777745,-37.61353524,Victoria Police Museum,ROSS CREEK
Traveling,Art Gallery/Museum,143.21633031,-36.7355428,Immigration Museum,ROSTRON
Traveling,Art Gallery/Museum,145.26571195,-37.94590605,Fire Services Museum Victoria,ROWVILLE
Traveling,Art Gallery/Museum,145.75003204,-37.45654931,The Ian Potter Museum Of Art,RUBICON
Traveling,Informal Outdoor Facility (Park/Garden/Reserve),145.461033,-36.88099198,Parliament Reserve,RUFFY
Traveling,Art Gallery/Museum,144.6166822,-36.52755889,Australian Centre For The Moving Image (ACMI),RUNNYMEDE
Traveling,Informal Outdoor Facility (Park/Garden/Reserve),144.93197102,-36.67351201,University Square,RUSHWORTH
Traveling,Informal Outdoor Facility (Park/Garden/Reserve),146.45030598,-36.02933001,Powlett Reserve,RUTHERGLEN
Traveling,Informal Outdoor Facility (Park/Garden/Reserve),143.91458303,-36.57304998,Richmond Football Club,SALISBURY WEST
Traveling,Art Gallery/Museum,143.61305798,-35.74934,Thoroughbred Racing Gallery,SANDHILL LAKE
Traveling,Informal Outdoor Facility (Park/Garden/Reserve),144.03029598,-37.20494896,Docklands Park,SANDON
Traveling,Informal Outdoor Facility (Park/Garden/Reserve),147.08223295,-36.26865292,Point Park,SANDY CREEK
Traveling,Art Gallery/Museum,146.7956067,-37.53529507,Fox Classic Car Collection,SARGOOD
Traveling,Informal Outdoor Facility (Park/Garden/Reserve),145.36204496,-37.87369503,Alexandra Gardens,SASSAFRAS
Traveling,Informal Outdoor Facility (Park/Garden/Reserve),143.62516047,-37.70176474,North Melbourne Recreation Reserve,SCARSDALE
Traveling,Informal Outdoor Facility (Park/Garden/Reserve),143.85325158,-37.68119097,Princes Park,SCOTCHMANS LEAD
Traveling,Informal Outdoor Facility (Park/Garden/Reserve),146.01175495,-38.26957403,Argyle Square,SEAVIEW
Traveling,Informal Outdoor Facility (Park/Garden/Reserve),143.85010704,-37.59165402,Piazza Italia,SEBASTOPOL
Traveling,Informal Outdoor Facility (Park/Garden/Reserve),144.35727084,-36.95006299,Murchinson Square,SEDGWICK
Traveling,Aquarium,146.98998099,-36.9566818,Melbourne Aquarium,SELWYN
Traveling,Indigenous,143.65625567,-37.74186087,Enterprize Park,STAFFORDSHIRE REEF
Traveling,Indigenous,143.85303704,-37.48238601,Birrarung Marr,SULKY
